Side,Time
B,2018-01-11 02:06:28
S,2018-01-11 02:06:39
S,2018-01-11 02:06:43
B,2018-01-11 02:08:03
B,2018-01-11 02:08:37
S,2018-01-11 02:08:49
S,2018-01-11 02:09:24
S,2018-01-11 02:09:43
S,2018-01-11 02:10:00
S,2018-01-11 02:10:09
S,2018-01-11 02:10:35
B,2018-01-11 02:10:36
S,2018-01-11 02:10:55
S,2018-01-11 02:10:58
S,2018-01-11 02:11:11
S,2018-01-11 02:11:12
B,2018-01-11 02:11:50
B,2018-01-11 02:11:52
S,2018-01-11 02:12:14
S,2018-01-11 02:12:29
S,2018-01-11 02:13:24
B,2018-01-11 02:15:09
B,2018-01-11 02:15:21
B,2018-01-11 02:15:53
B,2018-01-11 02:16:14
B,2018-01-11 02:16:38
B,2018-01-11 02:16:48
S,2018-01-11 02:16:54
B,2018-01-11 02:17:10
B,2018-01-11 02:17:34
S,2018-01-11 02:17:36
B,2018-01-11 02:18:15
S,2018-01-11 02:18:36
B,2018-01-11 02:18:53
S,2018-01-11 02:19:07
S,2018-01-11 02:19:22
S,2018-01-11 02:19:28
S,2018-01-11 02:21:12
S,2018-01-11 02:22:07
B,2018-01-11 02:22:38
B,2018-01-11 02:24:15
S,2018-01-11 02:25:29
S,2018-01-11 02:25:36
S,2018-01-11 02:26:24
B,2018-01-11 02:27:24
S,2018-01-11 02:27:30
S,2018-01-11 02:27:33
S,2018-01-11 02:27:49
S,2018-01-11 02:28:03
B,2018-01-11 02:29:37
S,2018-01-11 02:30:04
S,2018-01-11 02:30:11
B,2018-01-11 02:30:39
S,2018-01-11 02:31:16
S,2018-01-11 02:31:50
B,2018-01-11 02:32:17
B,2018-01-11 02:32:18
B,2018-01-11 02:32:26
S,2018-01-11 02:32:35
S,2018-01-11 02:32:48
B,2018-01-11 02:32:51
B,2018-01-11 02:33:06
B,2018-01-11 02:34:23
S,2018-01-11 02:34:29
S,2018-01-11 02:34:35
B,2018-01-11 02:35:04
S,2018-01-11 02:35:05
B,2018-01-11 02:35:13
S,2018-01-11 02:35:27
S,2018-01-11 02:35:36
S,2018-01-11 02:35:47
S,2018-01-11 02:36:31
B,2018-01-11 02:36:46
S,2018-01-11 02:37:36
S,2018-01-11 02:37:45
B,2018-01-11 02:39:30
S,2018-01-11 02:39:50
B,2018-01-11 02:40:03
B,2018-01-11 02:41:04
S,2018-01-11 02:41:34
S,2018-01-11 02:44:07
B,2018-01-11 02:44:18
B,2018-01-11 02:44:26
B,2018-01-11 02:44:44
S,2018-01-11 02:45:11
B,2018-01-11 02:45:18
B,2018-01-11 02:45:19
B,2018-01-11 02:45:32
S,2018-01-11 02:45:59
B,2018-01-11 02:46:02
S,2018-01-11 02:46:36
S,2018-01-11 02:46:37
B,2018-01-11 02:46:53
S,2018-01-11 02:47:02
B,2018-01-11 02:47:07
S,2018-01-11 02:47:28
S,2018-01-11 02:47:30
B,2018-01-11 02:47:31
B,2018-01-11 02:47:59
B,2018-01-11 02:49:28
S,2018-01-11 02:49:42
S,2018-01-11 02:49:43
B,2018-01-11 02:49:58
B,2018-01-11 02:50:28
S,2018-01-11 02:52:58
S,2018-01-11 02:53:14
S,2018-01-11 02:53:23
B,2018-01-11 02:54:42
S,2018-01-11 02:55:05
B,2018-01-11 02:55:30
S,2018-01-11 02:55:57
S,2018-01-11 02:56:46
B,2018-01-11 02:57:32
B,2018-01-11 02:57:37
B,2018-01-11 02:58:33
S,2018-01-11 02:58:53
S,2018-01-11 03:00:17
S,2018-01-11 03:00:20
B,2018-01-11 03:01:17
S,2018-01-11 03:01:35
B,2018-01-11 03:03:15
B,2018-01-11 03:03:31
B,2018-01-11 03:03:48
S,2018-01-11 03:03:57
S,2018-01-11 03:03:59
B,2018-01-11 03:04:01
S,2018-01-11 03:04:07
B,2018-01-11 03:04:22
B,2018-01-11 03:04:44
S,2018-01-11 03:05:21
B,2018-01-11 03:06:01
B,2018-01-11 03:06:23
S,2018-01-11 03:06:32
B,2018-01-11 03:07:40
B,2018-01-11 03:07:56
B,2018-01-11 03:08:02
B,2018-01-11 03:08:24
B,2018-01-11 03:08:39
B,2018-01-11 03:08:44
B,2018-01-11 03:08:54
S,2018-01-11 03:09:24
S,2018-01-11 03:09:45
B,2018-01-11 03:09:59
B,2018-01-11 03:10:00
S,2018-01-11 03:11:47
S,2018-01-11 03:11:53
S,2018-01-11 03:12:02
S,2018-01-11 03:12:19
S,2018-01-11 03:13:04
B,2018-01-11 03:13:48
S,2018-01-11 03:13:52
S,2018-01-11 03:14:54
S,2018-01-11 03:15:16
B,2018-01-11 03:15:32
B,2018-01-11 03:16:33
B,2018-01-11 03:17:39
B,2018-01-11 03:18:15
B,2018-01-11 03:18:32
B,2018-01-11 03:18:33
S,2018-01-11 03:18:44
B,2018-01-11 03:18:50
B,2018-01-11 03:18:52
S,2018-01-11 03:18:56
B,2018-01-11 03:19:15
S,2018-01-11 03:20:08
S,2018-01-11 03:22:00
B,2018-01-11 03:22:03
S,2018-01-11 03:22:10
S,2018-01-11 03:22:32
S,2018-01-11 03:22:34
S,2018-01-11 03:22:39
B,2018-01-11 03:23:28
S,2018-01-11 03:23:31
B,2018-01-11 03:23:51
S,2018-01-11 03:24:50
S,2018-01-11 03:26:28
S,2018-01-11 03:26:35
B,2018-01-11 03:26:37
B,2018-01-11 03:28:10
B,2018-01-11 03:28:20
S,2018-01-11 03:29:00
S,2018-01-11 03:29:06
S,2018-01-11 03:29:45
S,2018-01-11 03:30:47
B,2018-01-11 03:30:57
S,2018-01-11 03:30:58
B,2018-01-11 03:31:24
S,2018-01-11 03:31:39
B,2018-01-11 03:32:02
B,2018-01-11 03:32:14
S,2018-01-11 03:32:16
S,2018-01-11 03:33:08
B,2018-01-11 03:33:26
S,2018-01-11 03:33:28
S,2018-01-11 03:33:55
B,2018-01-11 03:33:59
B,2018-01-11 03:34:09
B,2018-01-11 03:34:57
B,2018-01-11 03:35:01
S,2018-01-11 03:35:27
B,2018-01-11 03:36:41
B,2018-01-11 03:36:44
B,2018-01-11 03:36:55
S,2018-01-11 03:36:56
B,2018-01-11 03:37:40
S,2018-01-11 03:38:34
B,2018-01-11 03:40:11
B,2018-01-11 03:40:22
S,2018-01-11 03:40:32
B,2018-01-11 03:40:57
B,2018-01-11 03:41:02
S,2018-01-11 03:41:21
B,2018-01-11 03:41:57
B,2018-01-11 03:42:09
B,2018-01-11 03:42:15
B,2018-01-11 03:42:30
S,2018-01-11 03:42:49
B,2018-01-11 03:43:12
S,2018-01-11 03:44:18
B,2018-01-11 03:44:21
S,2018-01-11 03:44:22
B,2018-01-11 03:44:45
S,2018-01-11 03:45:23
B,2018-01-11 03:46:28
S,2018-01-11 03:46:39
S,2018-01-11 03:46:46
B,2018-01-11 03:46:57
S,2018-01-11 03:47:02
B,2018-01-11 03:47:52
B,2018-01-11 03:48:28
B,2018-01-11 03:48:41
B,2018-01-11 03:49:12
B,2018-01-11 03:49:31
S,2018-01-11 03:49:40
B,2018-01-11 03:49:41
B,2018-01-11 03:50:04
B,2018-01-11 03:50:23
B,2018-01-11 03:51:14
B,2018-01-11 03:51:37
B,2018-01-11 03:52:08
S,2018-01-11 03:52:16
S,2018-01-11 03:53:39
B,2018-01-11 03:53:43
S,2018-01-11 03:54:44
B,2018-01-11 03:55:07
B,2018-01-11 03:56:35
B,2018-01-11 03:56:58
B,2018-01-11 03:57:20
B,2018-01-11 03:57:38
S,2018-01-11 03:58:20
S,2018-01-11 03:58:28
S,2018-01-11 03:58:42
S,2018-01-11 03:59:31
B,2018-01-11 03:59:45
S,2018-01-11 04:00:19
B,2018-01-11 04:00:21
S,2018-01-11 04:00:47
S,2018-01-11 04:02:09
S,2018-01-11 04:02:38
S,2018-01-11 04:03:43
B,2018-01-11 04:03:48
S,2018-01-11 04:04:06
S,2018-01-11 04:04:56
B,2018-01-11 04:05:17
B,2018-01-11 04:05:52
S,2018-01-11 04:06:06
B,2018-01-11 04:06:13
B,2018-01-11 04:06:22
B,2018-01-11 04:06:47
S,2018-01-11 04:07:00
B,2018-01-11 04:07:07
S,2018-01-11 04:07:12
S,2018-01-11 04:07:35
S,2018-01-11 04:07:36
S,2018-01-11 04:07:52
B,2018-01-11 04:07:57
S,2018-01-11 04:08:00
B,2018-01-11 04:08:28
S,2018-01-11 04:09:12
B,2018-01-11 04:11:25
S,2018-01-11 04:11:34
B,2018-01-11 04:12:12
S,2018-01-11 04:12:19
S,2018-01-11 04:12:23
B,2018-01-11 04:12:45
S,2018-01-11 04:13:28
S,2018-01-11 04:13:35
S,2018-01-11 04:13:43
B,2018-01-11 04:14:34
S,2018-01-11 04:14:41
S,2018-01-11 04:15:07
B,2018-01-11 04:15:53
B,2018-01-11 04:16:57
B,2018-01-11 04:18:06
B,2018-01-11 04:18:20
B,2018-01-11 04:18:24
S,2018-01-11 04:18:29
S,2018-01-11 04:19:15
S,2018-01-11 04:19:36
B,2018-01-11 04:20:22
S,2018-01-11 04:21:09
B,2018-01-11 04:22:07
B,2018-01-11 04:22:30
S,2018-01-11 04:23:00
B,2018-01-11 04:23:30
B,2018-01-11 04:24:19
S,2018-01-11 04:24:20
B,2018-01-11 04:24:32
B,2018-01-11 04:24:33
S,2018-01-11 04:25:52
B,2018-01-11 04:26:43
B,2018-01-11 04:26:50
S,2018-01-11 04:27:51
S,2018-01-11 04:28:16
S,2018-01-11 04:28:21
S,2018-01-11 04:28:23
B,2018-01-11 04:28:25
B,2018-01-11 04:28:36
S,2018-01-11 04:29:28
B,2018-01-11 04:30:49
B,2018-01-11 04:31:02
S,2018-01-11 04:32:00
S,2018-01-11 04:32:23
B,2018-01-11 04:32:28
S,2018-01-11 04:33:08
S,2018-01-11 04:33:17
S,2018-01-11 04:33:23
B,2018-01-11 04:33:59
S,2018-01-11 04:34:13
B,2018-01-11 04:34:56
B,2018-01-11 04:35:10
B,2018-01-11 04:35:32
S,2018-01-11 04:35:36
S,2018-01-11 04:35:52
S,2018-01-11 04:36:00
S,2018-01-11 04:36:09
S,2018-01-11 04:37:27
B,2018-01-11 04:37:55
B,2018-01-11 04:38:03
B,2018-01-11 04:38:17
S,2018-01-11 04:38:44
B,2018-01-11 04:38:47
B,2018-01-11 04:39:16
S,2018-01-11 04:39:21
S,2018-01-11 04:39:59
B,2018-01-11 04:40:24
B,2018-01-11 04:40:51
S,2018-01-11 04:40:53
S,2018-01-11 04:41:19
S,2018-01-11 04:41:42
S,2018-01-11 04:41:44
B,2018-01-11 04:42:12
B,2018-01-11 04:42:33
S,2018-01-11 04:43:00
B,2018-01-11 04:43:22
B,2018-01-11 04:43:42
S,2018-01-11 04:44:15
B,2018-01-11 04:44:39
B,2018-01-11 04:45:22
B,2018-01-11 04:45:30
S,2018-01-11 04:45:47
S,2018-01-11 04:45:50
B,2018-01-11 04:46:07
S,2018-01-11 04:46:18
S,2018-01-11 04:46:54
S,2018-01-11 04:46:59
B,2018-01-11 04:47:06
B,2018-01-11 04:47:34
S,2018-01-11 04:47:37
B,2018-01-11 04:47:45
B,2018-01-11 04:49:48
B,2018-01-11 04:49:56
B,2018-01-11 04:50:32
B,2018-01-11 04:50:43
S,2018-01-11 04:51:10
B,2018-01-11 04:52:08
B,2018-01-11 04:52:18
B,2018-01-11 04:52:35
S,2018-01-11 04:52:47
S,2018-01-11 04:52:57
S,2018-01-11 04:53:00
B,2018-01-11 04:53:26
S,2018-01-11 04:53:44
S,2018-01-11 04:53:58
S,2018-01-11 04:54:12
S,2018-01-11 04:54:44
B,2018-01-11 04:55:51
S,2018-01-11 04:56:43
S,2018-01-11 04:56:50
B,2018-01-11 04:56:55
B,2018-01-11 04:57:18
S,2018-01-11 04:57:21
B,2018-01-11 04:57:48
S,2018-01-11 04:58:27
B,2018-01-11 04:58:36
B,2018-01-11 04:58:37
S,2018-01-11 04:59:52
B,2018-01-11 05:00:00
S,2018-01-11 05:00:47
B,2018-01-11 05:01:29
S,2018-01-11 05:01:54
B,2018-01-11 05:04:36
B,2018-01-11 05:06:16
B,2018-01-11 05:06:43
B,2018-01-11 05:06:59
B,2018-01-11 05:07:41
S,2018-01-11 05:08:46
B,2018-01-11 05:08:57
S,2018-01-11 05:09:04
S,2018-01-11 05:09:18
S,2018-01-11 05:09:32
B,2018-01-11 05:10:58
S,2018-01-11 05:11:01
B,2018-01-11 05:11:20
S,2018-01-11 05:12:10
S,2018-01-11 05:12:15
S,2018-01-11 05:12:25
S,2018-01-11 05:12:42
S,2018-01-11 05:12:43
B,2018-01-11 05:13:30
S,2018-01-11 05:16:17
S,2018-01-11 05:16:35
B,2018-01-11 05:16:39
B,2018-01-11 05:16:52
B,2018-01-11 05:17:03
S,2018-01-11 05:17:14
S,2018-01-11 05:17:48
S,2018-01-11 05:18:11
S,2018-01-11 05:18:50
S,2018-01-11 05:19:02
S,2018-01-11 05:19:06
B,2018-01-11 05:19:23
B,2018-01-11 05:20:03
S,2018-01-11 05:21:48
S,2018-01-11 05:22:37
S,2018-01-11 05:23:19
S,2018-01-11 05:23:58
S,2018-01-11 05:24:55
B,2018-01-11 05:25:23
B,2018-01-11 05:25:56
S,2018-01-11 05:26:02
B,2018-01-11 05:27:26
S,2018-01-11 05:27:27
S,2018-01-11 05:27:29
S,2018-01-11 05:27:46
B,2018-01-11 05:28:22
B,2018-01-11 05:28:34
S,2018-01-11 05:28:44
B,2018-01-11 05:28:56
B,2018-01-11 05:29:08
S,2018-01-11 05:29:19
B,2018-01-11 05:29:38
B,2018-01-11 05:30:40
S,2018-01-11 05:30:48
S,2018-01-11 05:30:49
B,2018-01-11 05:31:10
S,2018-01-11 05:31:17
B,2018-01-11 05:32:14
S,2018-01-11 05:32:25
S,2018-01-11 05:32:32
S,2018-01-11 05:34:06
S,2018-01-11 05:34:11
B,2018-01-11 05:34:24
S,2018-01-11 05:34:30
S,2018-01-11 05:34:48
S,2018-01-11 05:34:59
B,2018-01-11 05:35:03
B,2018-01-11 05:35:10
S,2018-01-11 05:37:01
S,2018-01-11 05:37:09
S,2018-01-11 05:37:18
S,2018-01-11 05:37:55
S,2018-01-11 05:38:00
S,2018-01-11 05:38:01
B,2018-01-11 05:38:32
S,2018-01-11 05:39:20
S,2018-01-11 05:40:54
S,2018-01-11 05:40:56
S,2018-01-11 05:41:20
S,2018-01-11 05:41:37
S,2018-01-11 05:41:41
B,2018-01-11 05:42:24
B,2018-01-11 05:42:59
B,2018-01-11 05:43:00
B,2018-01-11 05:43:21
B,2018-01-11 05:44:24
B,2018-01-11 05:44:58
S,2018-01-11 05:47:01
S,2018-01-11 05:47:47
S,2018-01-11 05:47:50
S,2018-01-11 05:48:19
S,2018-01-11 05:48:35
S,2018-01-11 05:49:01
B,2018-01-11 05:49:29
S,2018-01-11 05:50:17
B,2018-01-11 05:50:33
B,2018-01-11 05:51:01
S,2018-01-11 05:51:10
S,2018-01-11 05:51:19
S,2018-01-11 05:52:04
S,2018-01-11 05:53:03
S,2018-01-11 05:53:48
S,2018-01-11 05:54:25
S,2018-01-11 05:54:30
B,2018-01-11 05:56:09
S,2018-01-11 05:56:13
S,2018-01-11 05:56:22
B,2018-01-11 05:56:48
S,2018-01-11 05:56:51
S,2018-01-11 05:56:54
B,2018-01-11 05:57:19
S,2018-01-11 05:57:58
S,2018-01-11 05:58:09
S,2018-01-11 05:58:48
S,2018-01-11 05:58:56
S,2018-01-11 05:59:17
S,2018-01-11 06:00:02
B,2018-01-11 06:00:11
S,2018-01-11 06:00:18
S,2018-01-11 06:00:35
B,2018-01-11 06:01:25
B,2018-01-11 06:01:33
S,2018-01-11 06:02:40
B,2018-01-11 06:02:43
S,2018-01-11 06:02:47
S,2018-01-11 06:02:50
B,2018-01-11 06:03:18
S,2018-01-11 06:03:29
S,2018-01-11 06:04:18
B,2018-01-11 06:04:29
B,2018-01-11 06:04:41
B,2018-01-11 06:04:55
B,2018-01-11 06:05:40
S,2018-01-11 06:05:43
B,2018-01-11 06:05:45
B,2018-01-11 06:06:00
B,2018-01-11 06:06:11
B,2018-01-11 06:06:42
B,2018-01-11 06:07:04
S,2018-01-11 06:07:21
B,2018-01-11 06:07:37
S,2018-01-11 06:07:39
B,2018-01-11 06:07:53
B,2018-01-11 06:07:57
B,2018-01-11 06:08:10
B,2018-01-11 06:08:58
B,2018-01-11 06:09:03
B,2018-01-11 06:09:16
B,2018-01-11 06:09:26
B,2018-01-11 06:09:36
S,2018-01-11 06:10:22
B,2018-01-11 06:10:25
S,2018-01-11 06:10:31
B,2018-01-11 06:10:47
S,2018-01-11 06:11:01
B,2018-01-11 06:11:48
B,2018-01-11 06:11:57
B,2018-01-11 06:11:58
S,2018-01-11 06:12:14
S,2018-01-11 06:12:26
S,2018-01-11 06:12:32
S,2018-01-11 06:13:41
B,2018-01-11 06:13:49
B,2018-01-11 06:14:32
B,2018-01-11 06:15:32
S,2018-01-11 06:15:48
B,2018-01-11 06:18:44
S,2018-01-11 06:19:49
S,2018-01-11 06:20:54
S,2018-01-11 06:20:55
S,2018-01-11 06:21:41
S,2018-01-11 06:21:51
B,2018-01-11 06:22:17
S,2018-01-11 06:23:27
S,2018-01-11 06:23:46
B,2018-01-11 06:24:00
S,2018-01-11 06:24:33
S,2018-01-11 06:25:05
B,2018-01-11 06:25:39
B,2018-01-11 06:25:50
B,2018-01-11 06:26:31
S,2018-01-11 06:27:37
B,2018-01-11 06:27:51
B,2018-01-11 06:28:20
B,2018-01-11 06:29:15
S,2018-01-11 06:30:13
B,2018-01-11 06:30:25
S,2018-01-11 06:31:11
S,2018-01-11 06:31:51
B,2018-01-11 06:32:55
S,2018-01-11 06:35:17
S,2018-01-11 06:35:23
B,2018-01-11 06:36:12
S,2018-01-11 06:36:47
B,2018-01-11 06:37:04
S,2018-01-11 06:37:28
S,2018-01-11 06:37:34
B,2018-01-11 06:37:42
B,2018-01-11 06:37:57
S,2018-01-11 06:40:50
S,2018-01-11 06:40:53
B,2018-01-11 06:41:12
S,2018-01-11 06:42:23
S,2018-01-11 06:43:33
S,2018-01-11 06:44:25
S,2018-01-11 06:44:56
B,2018-01-11 06:45:06
B,2018-01-11 06:45:15
B,2018-01-11 06:45:56
B,2018-01-11 06:46:32
B,2018-01-11 06:46:51
B,2018-01-11 06:47:06
S,2018-01-11 06:47:28
B,2018-01-11 06:47:35
S,2018-01-11 06:48:13
S,2018-01-11 06:48:21
S,2018-01-11 06:49:04
B,2018-01-11 06:49:54
S,2018-01-11 06:50:12
B,2018-01-11 06:50:24
S,2018-01-11 06:50:30
S,2018-01-11 06:50:45
B,2018-01-11 06:50:56
S,2018-01-11 06:51:49
S,2018-01-11 06:52:25
S,2018-01-11 06:52:32
S,2018-01-11 06:52:33
B,2018-01-11 06:54:41
S,2018-01-11 06:56:19
S,2018-01-11 06:56:24
B,2018-01-11 06:57:57
S,2018-01-11 06:58:19
S,2018-01-11 06:58:22
S,2018-01-11 06:59:20
S,2018-01-11 07:00:45
B,2018-01-11 07:01:00
S,2018-01-11 07:01:25
B,2018-01-11 07:01:52
S,2018-01-11 07:03:39
S,2018-01-11 07:04:07
S,2018-01-11 07:04:25
B,2018-01-11 07:04:58
S,2018-01-11 07:05:05
S,2018-01-11 07:05:19
B,2018-01-11 07:06:46
B,2018-01-11 07:07:02
B,2018-01-11 07:07:34
B,2018-01-11 07:08:25
S,2018-01-11 07:09:06
S,2018-01-11 07:09:25
S,2018-01-11 07:10:10
S,2018-01-11 07:10:13
B,2018-01-11 07:11:00
S,2018-01-11 07:12:11
S,2018-01-11 07:12:18
S,2018-01-11 07:12:41
S,2018-01-11 07:13:17
B,2018-01-11 07:14:03
S,2018-01-11 07:14:24
S,2018-01-11 07:14:44
S,2018-01-11 07:14:55
B,2018-01-11 07:15:13
B,2018-01-11 07:16:29
S,2018-01-11 07:16:41
S,2018-01-11 07:17:03
S,2018-01-11 07:17:11
B,2018-01-11 07:17:58
S,2018-01-11 07:18:47
S,2018-01-11 07:18:48
S,2018-01-11 07:19:02
B,2018-01-11 07:19:08
S,2018-01-11 07:19:52
S,2018-01-11 07:21:32
B,2018-01-11 07:21:55
B,2018-01-11 07:22:13
S,2018-01-11 07:22:33
B,2018-01-11 07:22:41
S,2018-01-11 07:23:06
B,2018-01-11 07:25:49
B,2018-01-11 07:26:18
S,2018-01-11 07:27:02
S,2018-01-11 07:27:13
S,2018-01-11 07:27:19
B,2018-01-11 07:29:23
S,2018-01-11 07:30:02
S,2018-01-11 07:31:12
S,2018-01-11 07:31:39
S,2018-01-11 07:31:48
S,2018-01-11 07:32:06
B,2018-01-11 07:32:07
S,2018-01-11 07:32:33
S,2018-01-11 07:33:08
B,2018-01-11 07:33:34
S,2018-01-11 07:34:01
S,2018-01-11 07:34:29
S,2018-01-11 07:36:07
S,2018-01-11 07:36:23
S,2018-01-11 07:36:24
B,2018-01-11 07:36:26
B,2018-01-11 07:36:56
B,2018-01-11 07:38:16
S,2018-01-11 07:38:21
B,2018-01-11 07:39:47
S,2018-01-11 07:40:09
S,2018-01-11 07:40:17
S,2018-01-11 07:40:26
B,2018-01-11 07:40:39
B,2018-01-11 07:40:50
B,2018-01-11 07:41:05
S,2018-01-11 07:41:46
B,2018-01-11 07:41:55
S,2018-01-11 07:42:16
B,2018-01-11 07:42:48
B,2018-01-11 07:43:08
S,2018-01-11 07:44:26
S,2018-01-11 07:45:17
B,2018-01-11 07:45:52
B,2018-01-11 07:46:03
B,2018-01-11 07:46:33
S,2018-01-11 07:47:36
S,2018-01-11 07:47:43
B,2018-01-11 07:48:11
B,2018-01-11 07:48:42
S,2018-01-11 07:48:50
B,2018-01-11 07:48:52
S,2018-01-11 07:48:59
S,2018-01-11 07:49:44
S,2018-01-11 07:50:14
S,2018-01-11 07:51:07
S,2018-01-11 07:51:31
S,2018-01-11 07:51:38
B,2018-01-11 07:51:48
S,2018-01-11 07:52:50
S,2018-01-11 07:52:59
B,2018-01-11 07:54:03
S,2018-01-11 07:54:36
B,2018-01-11 07:55:30
S,2018-01-11 07:56:03
B,2018-01-11 07:56:31
B,2018-01-11 07:56:34
S,2018-01-11 07:57:24
S,2018-01-11 07:57:47
S,2018-01-11 07:58:13
S,2018-01-11 07:59:15
B,2018-01-11 07:59:29
B,2018-01-11 07:59:32
B,2018-01-11 08:00:01
S,2018-01-11 08:00:03
B,2018-01-11 08:00:04
S,2018-01-11 08:00:40
S,2018-01-11 08:00:58
B,2018-01-11 08:01:03
S,2018-01-11 08:01:54
B,2018-01-11 08:02:27
S,2018-01-11 08:03:03
B,2018-01-11 08:03:29
S,2018-01-11 08:03:35
B,2018-01-11 08:04:01
B,2018-01-11 08:04:42
S,2018-01-11 08:05:59
S,2018-01-11 08:06:17
B,2018-01-11 08:06:19
S,2018-01-11 08:07:46
S,2018-01-11 08:07:47
S,2018-01-11 08:07:59
B,2018-01-11 08:08:15
B,2018-01-11 08:11:19
S,2018-01-11 08:11:22
S,2018-01-11 08:11:34
B,2018-01-11 08:12:48
S,2018-01-11 08:13:01
B,2018-01-11 08:13:51
S,2018-01-11 08:13:56
S,2018-01-11 08:14:02
S,2018-01-11 08:15:31
B,2018-01-11 08:15:38
B,2018-01-11 08:15:40
B,2018-01-11 08:16:25
B,2018-01-11 08:16:48
S,2018-01-11 08:16:55
S,2018-01-11 08:16:58
B,2018-01-11 08:17:11
S,2018-01-11 08:17:19
S,2018-01-11 08:18:07
B,2018-01-11 08:18:38
S,2018-01-11 08:18:54
S,2018-01-11 08:19:01
B,2018-01-11 08:19:06
S,2018-01-11 08:20:11
S,2018-01-11 08:20:31
S,2018-01-11 08:20:45
B,2018-01-11 08:21:33
B,2018-01-11 08:21:42
S,2018-01-11 08:21:56
S,2018-01-11 08:22:53
S,2018-01-11 08:23:38
B,2018-01-11 08:24:48
B,2018-01-11 08:24:59
B,2018-01-11 08:26:21
S,2018-01-11 08:27:08
S,2018-01-11 08:27:32
S,2018-01-11 08:27:42
S,2018-01-11 08:29:12
S,2018-01-11 08:29:18
B,2018-01-11 08:29:29
S,2018-01-11 08:29:35
S,2018-01-11 08:30:01
S,2018-01-11 08:30:17
B,2018-01-11 08:30:25
S,2018-01-11 08:30:52
B,2018-01-11 08:30:58
B,2018-01-11 08:30:59
B,2018-01-11 08:31:47
B,2018-01-11 08:31:48
B,2018-01-11 08:31:49
S,2018-01-11 08:31:52
S,2018-01-11 08:31:56
B,2018-01-11 08:32:14
B,2018-01-11 08:32:36
B,2018-01-11 08:32:40
S,2018-01-11 08:33:31
S,2018-01-11 08:33:49
B,2018-01-11 08:36:10
S,2018-01-11 08:36:30
S,2018-01-11 08:36:48
B,2018-01-11 08:36:55
B,2018-01-11 08:37:59
S,2018-01-11 08:38:29
S,2018-01-11 08:38:46
S,2018-01-11 08:39:31
B,2018-01-11 08:40:15
B,2018-01-11 08:40:21
B,2018-01-11 08:40:56
S,2018-01-11 08:41:34
S,2018-01-11 08:42:07
B,2018-01-11 08:42:34
S,2018-01-11 08:42:40
B,2018-01-11 08:42:58
S,2018-01-11 08:43:17
B,2018-01-11 08:43:21
S,2018-01-11 08:44:12
S,2018-01-11 08:44:13
B,2018-01-11 08:44:42
B,2018-01-11 08:46:20
B,2018-01-11 08:47:27
B,2018-01-11 08:47:37
B,2018-01-11 08:48:09
S,2018-01-11 08:48:19
B,2018-01-11 08:48:38
B,2018-01-11 08:49:17
B,2018-01-11 08:50:22
B,2018-01-11 08:50:27
B,2018-01-11 08:50:40
S,2018-01-11 08:50:42
B,2018-01-11 08:51:39
B,2018-01-11 08:51:41
B,2018-01-11 08:51:43
S,2018-01-11 08:51:46
S,2018-01-11 08:52:39
B,2018-01-11 08:52:56
B,2018-01-11 08:54:30
S,2018-01-11 08:54:35
S,2018-01-11 08:55:15
S,2018-01-11 08:55:22
B,2018-01-11 08:55:46
B,2018-01-11 08:56:03
S,2018-01-11 08:56:08
B,2018-01-11 08:56:14
S,2018-01-11 08:56:43
S,2018-01-11 08:57:09
S,2018-01-11 08:57:18
B,2018-01-11 08:58:23
S,2018-01-11 08:58:37
S,2018-01-11 08:59:03
B,2018-01-11 08:59:08
S,2018-01-11 08:59:09
B,2018-01-11 08:59:57
S,2018-01-11 09:00:36
B,2018-01-11 09:01:00
S,2018-01-11 09:01:46
S,2018-01-11 09:02:14
S,2018-01-11 09:02:28
S,2018-01-11 09:02:44
S,2018-01-11 09:03:08
B,2018-01-11 09:03:30
B,2018-01-11 09:04:18
S,2018-01-11 09:05:17
S,2018-01-11 09:05:43
S,2018-01-11 09:05:54
B,2018-01-11 09:06:18
B,2018-01-11 09:06:33
S,2018-01-11 09:06:45
B,2018-01-11 09:07:54
S,2018-01-11 09:08:04
S,2018-01-11 09:08:17
S,2018-01-11 09:08:58
B,2018-01-11 09:08:59
S,2018-01-11 09:09:57
S,2018-01-11 09:12:42
S,2018-01-11 09:13:22
B,2018-01-11 09:13:43
B,2018-01-11 09:14:39
B,2018-01-11 09:15:10
S,2018-01-11 09:15:11
B,2018-01-11 09:15:22
S,2018-01-11 09:15:26
B,2018-01-11 09:16:11
S,2018-01-11 09:16:40
B,2018-01-11 09:17:34
S,2018-01-11 09:17:39
B,2018-01-11 09:18:17
B,2018-01-11 09:18:30
B,2018-01-11 09:18:34
S,2018-01-11 09:18:35
B,2018-01-11 09:18:58
B,2018-01-11 09:19:15
B,2018-01-11 09:19:43
B,2018-01-11 09:19:52
S,2018-01-11 09:19:58
B,2018-01-11 09:20:46
S,2018-01-11 09:21:09
S,2018-01-11 09:21:10
S,2018-01-11 09:21:13
S,2018-01-11 09:21:19
B,2018-01-11 09:23:49
S,2018-01-11 09:24:27
S,2018-01-11 09:25:10
S,2018-01-11 09:25:15
S,2018-01-11 09:25:31
B,2018-01-11 09:25:32
B,2018-01-11 09:25:56
S,2018-01-11 09:26:14
